Unnamed: 0,source_id,ra,dec,l,b,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,X,Y,Z,v_a_lsr,v_d_lsr,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,radial_velocity,radial_velocity_error,g_rp,bp_rp,mag_abs_g,ruwe,fidelity_v2,labels,stability,age,mass,u_lsr,v_lsr,w_lsr,brown_dwarf_candidate,rv_computed,rv_a17,rv_a17_scatter,rv_a17_error,rv_dr3,rv_dr3_error,a17_dr3,distance,distance_error,x,x_error,y,y_error,z,z_error,u,u_error,v,v_error,w,w_error,vx,vx_error,vy,vy_error,vz,vz_error,l_error,b_error,binsct_1,bindif_1,rve_1,binsct_3,bindif_3,rve_3,ScoBody_Outlier,etaLup_Outlier,phiLup_Outlier,V1062_Outlier,x_mc_mean,x_mc_std,y_mc_mean,y_mc_std,z_mc_mean,z_mc_std,u_mc_mean,u_mc_std,v_mc_mean,v_mc_std,w_mc_mean,w_mc_std
3486,5998126514139213568,240.81086538122344,-38.26013415989425,-20.669975874963544,10.700702195297977,7.006164229664639,-17.03724964712287,-27.240282329968053,0.019023469,0.013724196,0.022436775,0.02510046,0.019841546,-0.41494623,0.19581288,0.31497046,-0.33469802,-0.23322068,-0.22860126,0.73121774,-0.047740337,-0.2388036,-0.26186725,131.22153760891308,-49.50512106004778,26.50318307802747,-4.18730005070084,-3.654998425539008,3157522.991679252,820.48883,3848.3438,1512.1772,9.439,1845773.4392973983,1220.6066,9.673097,1906168.681642637,913.0089,2087.7876,9.047492,2.3229713,0.5567862,0.3915079999999999,0.6256050000000002,3.6664015664221896,1.0491489,1.0,18,100.0,15,1.2680157385834463,-4.228591296715748,-20.771622506571447,-5.352502970461858,False,1.8603817710192505,,,,2.3229713,0.5567862,,142.74444104236417,0.4382365322877374,131.24680897501705,0.4152349067884123,-49.51545380168138,0.1596786258694987,26.50731048918508,0.0911761662665569,-4.223008559068716,0.5169187369557128,-20.778172674423036,0.2053644691851638,-5.352292273798199,0.1068238362447083,6.876991440931284,0.5169187369557128,-8.538172674423029,0.2053644691851638,1.8977077262018025,0.1068238362447083,0.0150214330371385,0.0136353431998561,False,False,True,False,False,True,False,False,False,False,131.2163245162753,0.45308420267817867,-49.50406633538679,0.17281462760816366,26.5037422552682,0.11093940677949121,-4.248455850180411,0.5148806957580664,-20.764181592510692,0.20683552581701084,-5.355476757381427,0.10743293362172707
3658,6001669793442284416,235.19314934291936,-42.49831790221238,-26.77065106010659,10.196598367393593,7.483955778550812,-18.09969192031645,-25.35537167102828,0.021652438,0.016343012,0.027223207,0.032182656,0.024583025,-0.27478865,-0.104415886,-0.00905399,0.12063778,0.09801045,0.119067706,0.31242457,-0.17099401,0.11063633,-0.25463104,117.4139123778214,-59.23287498230599,23.65425418477657,-2.702332418325836,-1.3185983896176172,9712958.260811638,2463.5186,3942.7178,1610.2227,8.218988000000001,6361240.273015788,3950.5344,8.329688,5045662.896739527,3307.6152,1525.4685,7.9906,3.4982498,0.31108204,0.2283880000000016,0.3390880000000012,2.589644063308686,1.0538301,1.0,38,41.8,15,1.6175108937496132,-4.517158232272821,-18.861064425972412,-5.04706661553494,False,2.533501597339469,,,,3.4982498,0.31108204,,133.65494977773224,0.4810752371102583,117.45245052978996,0.4413744966049505,-59.25400949171457,0.2258013083598692,23.66200990138209,0.0970699239745638,-4.513550137591409,0.2828295874206856,-18.87056586293818,0.1557728245279239,-5.047898287544252,0.0638615910260819,6.58644986240859,0.2828295874206856,-6.6305658629381785,0.1557728245279239,2.2021017124557494,0.0638615910260819,0.0165346329310886,0.0161148741654429,False,False,True,False,False,True,False,False,False,False,117.41043313802076,0.4511665379330566,-59.23116114066286,0.23017187775670905,23.6551240294953,0.09717274092581539,-4.508485557004847,0.2815850192512199,-18.864184603066494,0.15433168419088325,-5.045583716436049,0.06573805470739942
3787,6003604487219267456,227.0043710371615,-43.71263854023304,-32.50904174487897,12.549613606513317,8.648256638528245,-25.640989197070628,-30.24969665551365,0.031275477,0.035391457,0.046723895,0.050143763,0.04935019,-0.5327624,0.3225469,0.06752426,-0.22667363,-0.47268945,-0.03301356,0.436273,-0.22037812,-0.048134252,-0.27298364,95.18221185706906,-60.65765469699045,25.12664171645047,-3.374081681320311,-2.6853555231887065,29272026.62950505,11304.615,2589.3872,2007.3038,7.021235000000001,21213608.25941472,10568.21,7.022006,12639611.665389463,6386.134,1979.2275,6.9935613,0.7779054,0.96298486,0.0276737000000011,0.0284447000000005,1.7058778445059275,1.1029066,1.0,38,31.5,15,2.0564602041397726,-9.117061145414578,-18.57065450442803,-6.714821500528304,False,4.250174112444769,,,,0.7779054,0.96298486,,115.66934959320204,0.6142539163555136,95.191799012477,0.5038084315535944,-60.66499112413032,0.3246689549024025,25.127286553472963,0.1469365704443062,-9.10242668817065,0.7942678932269911,-18.58343789693513,0.5147447631398765,-6.711605450411974,0.2151794260370465,1.9975733118293504,0.7942678932269911,-6.3434378969351295,0.5147447631398765,0.5383945495880266,0.2151794260370465,0.0263446509692673,0.0331150947186184,False,False,True,False,False,True,False,False,False,False,95.14625291608328,0.5437473425984152,-60.633970723427176,0.3434192196924207,25.11451046614169,0.18776752010225034,-9.137706552283827,0.785522965360205,-18.54802129231919,0.5112190508188513,-6.718731266422245,0.2135699651132371
3795,6003698873422956928,227.2141118690989,-43.05634883401539,-32.028870627057856,13.035246909077296,7.477565412829943,-19.914286517354817,-26.135676231490468,0.011519791,0.01080394,0.0151758455,0.0168868969999999,0.015263762,-0.25643143,-0.047503166,-0.09530223,-0.094351366,0.07829039,-0.035920966,0.24901626,-0.23226382,0.24690828,-0.10868326,110.45516609129524,-69.09706889397376,30.163965534013933,-1.990606798321144,-2.696616422481203,3265245.7930708206,989.2711,3300.6582,849.8108,9.402577,1891827.971641704,2226.1755,9.646338,1994825.199149213,1415.4111,1409.361,8.998134,5.7082,0.3407436,0.4044430000000005,0.6482039999999998,3.7713781043755774,1.0059569,1.0,38,48.1,15,1.2561701398056662,-4.082273615545484,-20.281772861867395,-6.203628647005084,False,4.039905361471894,,,,5.7082,0.3407436,,133.74929915933168,0.2687902772847833,110.46922777313196,0.2277002231130507,-69.10625848549549,0.1437075475072254,30.167486861150188,0.0660843202405692,-4.085381169166643,0.2746315920009876,-20.28310510063369,0.1739475407984802,-6.205324172319797,0.0777247184293737,7.014618830833356,0.2746315920009876,-8.043105100633687,0.1739475407984801,1.044675827680203,0.0777247184293737,0.0094362433395659,0.0100150912099794,False,False,True,False,False,True,False,False,False,False,110.46578516934228,0.27756019910701923,-69.10348919401787,0.17521303576430175,30.168049837982405,0.08023276119101251,-4.081711152254915,0.2890857582468649,-20.284810986532314,0.18480911394435182,-6.204315098869468,0.08235248367630016
3796,6003698907782693248,227.22790210395488,-43.05393966258054,-32.01897017468248,13.032771252484574,7.413716048324687,-20.39765516424031,-26.19857290666675,0.0135727689999999,0.013289858,0.017710088,0.019266915,0.01832702,-0.27504352,-0.05507171,0.014636038,-0.08717852,0.004322124,-0.019871475,0.2667976,-0.14700755,0.22369501,-0.09337252,111.4201805802108,-69.67332519832985,30.416565934375207,-2.411478634074799,-2.8779722383387023,763901.9184354927,1036.5557,736.9618,199.31252,10.979773,349719.6781820229,1754.6298,11.479242,591857.4619458702,2045.4196,289.35748,10.317352,4.6868067,0.9398709,0.6624210000000001,1.1618899999999996,5.3299527408070215,1.1106771999999998,1.0,38,60.8,15,1.057706832070117,-5.17530376318816,-20.132048829598283,-6.373270672514488,False,4.036841660209012,,,,4.6868067,0.9398709,,134.90463268919473,0.3115267544762677,111.439610365043,0.2632627637398577,-69.68651138762492,0.1658930042224783,30.423216839496163,0.0788267323965218,-5.190410112783052,0.7930318545176895,-20.127205034672844,0.4976176600108201,-6.377782059984193,0.2180197137068311,5.9095898872169474,0.7930318545176895,-7.887205034672839,0.4976176600108201,0.8722179400158084,0.2180197137068311,0.0111923983362379,0.0120267663063482,False,False,True,False,False,True,False,False,False,False,111.42123646670385,0.2968972197076111,-69.67429489632836,0.1868254670132883,30.417696818053106,0.0884224562945871,-5.173057235123248,0.7915264288879391,-20.13446887065755,0.49723377846662253,-6.372784316294815,0.21795365079769272
3874,6004809174004832512,225.3774044115704,-41.56828044310062,-32.46145433427496,15.006326611293185,8.04124718951676,-23.16627481096525,-26.259072969159387,0.020236356,0.018331656,0.023658345,0.025619851,0.022403194,-0.031263907,-0.26830375,-0.09138542,-0.2672544000000001,-0.25254115,-0.22153394,0.20344701,0.1912114,0.24423318,0.07638042,101.34997457921384,-64.4713236932208,32.198553078333205,-2.619746910834371,-1.9593855425763536,4822898.48774368,1666.3934,2894.2136,865.0076,8.979096,2822267.2787233987,3262.708,9.212047,2927183.0645791665,2611.4214,1120.9156,8.581771,7.3785386,0.91144705,0.3973250000000004,0.6302760000000003,3.5057130630944613,1.1704751,1.0,38,61.9,15,1.2873049487345083,-3.009815543888981,-21.23385715648216,-4.545042940165454,False,3.977524158961316,,,,7.3785386,0.91144705,,124.3616536786724,0.367625499926854,101.35551425192314,0.3118410885801358,-64.47476618389501,0.2009828511098826,32.20152503918713,0.1054457578936994,-2.9791068651011328,0.7379761675164327,-21.255521538467157,0.4726982424596453,-4.535711260036099,0.2362969271513686,8.120893134898868,0.7379761675164327,-9.015521538467151,0.4726982424596453,2.714288739963901,0.2362969271513686,0.0169781862898432,0.0177761683018934,False,False,True,False,False,True,False,False,False,False,101.35178784456009,0.3356331942113339,-64.47170130696793,0.20109409854010063,32.19904426028586,0.11665063996280094,-2.9889266454588967,0.7456391871996766,-21.24663484030999,0.47623085395734194,-4.538537939013798,0.23916332066903334
3951,6006380307403018112,232.5947065574844,-38.31729637900503,-25.830739815665797,14.730108829882148,6.787507125844143,-19.1434342618047,-22.520144780202475,0.013867217,0.012862796,0.019140035,0.023728807,0.02234826,-0.3944932,-0.053409968,0.045019515,-0.18554415,-0.15229893,-0.18346235,0.50712353,-0.13524425,-0.11439631,-0.41379967,128.25098430981285,-62.08384117272696,37.46013760078336,-3.977591230170759,-1.6900025395665943,4609840.459687601,875.71765,5264.071999999999,2272.6882,9.028152,2790698.555819108,1227.9285,9.22426,2670429.865653554,682.5494,3912.4348,8.681442,6.0762577,0.43134663,0.3467099999999998,0.5428180000000005,3.1867034926995563,0.98570305,1.0,38,96.8,15,1.4760507070463669,-2.3419100823990258,-21.15778113597446,-3.149803416745735,False,1.7821387900896866,,,,6.0762577,0.43134663,,147.33276935861474,0.3958953272837133,128.24909581940392,0.3557144870449826,-62.082943570630974,0.1740062274040295,37.46041547431655,0.10781959301526,-2.352205970326783,0.3738334730154383,-21.15318347300209,0.1871876005322654,-3.152986192350064,0.1109282023305586,8.747794029673218,0.3738334730154383,-8.91318347300209,0.1871876005322654,4.097013807649937,0.1109282023305586,0.0121427297610751,0.0123318510298212,False,False,True,False,False,True,False,False,False,False,128.23906629261774,0.39902798043228527,-62.07995972013084,0.1930688625453893,37.458670028040935,0.12638920912651197,-2.3256469717702726,0.3794676713735537,-21.163021063363963,0.19119199058964245,-3.1444728976673786,0.11368706720874605
4024,6007365675977443584,230.46698956706848,-37.54886821737565,-26.79201280050809,16.326479744530477,7.651014863952956,-19.66358608633689,-24.611564218519288,0.048484158,0.040093366,0.060043175,0.082034454,0.0732661,-0.028568117,-0.19657083,-0.118031085,-0.031168982,-0.321609,-0.20235679,0.37720138,-0.10273198,0.0269854,-0.52216184,111.96548236968918,-56.54029704421696,36.74013829547184,-2.2893130158711394,-1.515358989012499,11283955.634928208,3518.1653,3207.341,1420.0918,8.056213,7455628.644068765,5250.1035,8.157331,5762792.45474808,2129.531,2706.1323,7.846313,0.70032007,0.55791134,0.2098999999999993,0.3110179999999989,2.474808228435977,1.6600702,1.0,38,82.8,15,1.6438895922391557,-6.393377780655421,-17.691910544336103,-5.251348932726457,False,1.9523333206163496,,,,0.70032007,0.55791134,,130.6861845836243,0.9932255348968348,111.95414862454628,0.8843025566147144,-56.53254708593423,0.4561135919677134,36.737720898756265,0.305229137695478,-6.406336320865966,0.4889003438756616,-17.683789666868652,0.2766421932418126,-5.2563693373590405,0.1748423536360754,4.693663679134032,0.4889003438756617,-5.4437896668686525,0.2766421932418125,1.99363066264096,0.1748423536360754,0.040319383653993,0.0411589859192257,False,False,True,False,False,True,False,False,False,False,111.93536808267086,0.8991013779521964,-56.52790552872551,0.42696451175252464,36.73262520639369,0.31749365013091535,-6.378764119080304,0.4754842256570014,-17.694327581991104,0.27548320039745355,-5.243631552260828,0.17223218910576735
4038,6007504558039456768,231.1347235708344,-36.86754400781196,-25.93229913231443,16.582442338335145,6.90816162937363,-17.71439411602076,-24.25322137502885,0.01503277,0.010767816,0.015720489,0.0170092469999999,0.01344559,0.03247518,-0.29488978,-0.314152,-0.22666647,-0.04789562,-0.1893639,0.16245654,-0.012000889,0.17385331,-0.0040058983,124.76733223161165,-60.67018396735693,41.31139603030626,-2.417833234734778,-2.915903397919964,849477.8597982114,1217.5082,697.7184,208.5418,10.864487,401656.1705036048,1926.0225,11.328906,641924.9870594006,2557.088,251.03752000000003,10.229185,3.1612763,0.92104423,0.6353020000000011,1.0997209999999988,5.061299450733554,0.96862996,1.0,38,92.8,15,1.0941600465117651,-4.110584995021174,-19.70300608787856,-5.444105104372685,False,1.6382036706860073,,,,3.1612763,0.92104423,,144.7466962606053,0.3239589160905015,124.75992075976104,0.2721243709220786,-60.667097440967645,0.133950308152298,41.31041031262024,0.0935590729034034,-4.071995047136723,0.7995825294164067,-19.72115929656233,0.3923905821497576,-5.430728479529915,0.2647451826771974,7.028004952863277,0.7995825294164067,-7.481159296562336,0.3923905821497575,1.819271520470085,0.2647451826771974,0.0123256597070665,0.0109595443188333,False,False,True,False,False,True,False,False,False,False,124.78355217258688,0.34007624968943634,-60.675720400901795,0.15980096560415313,41.315837016018556,0.11359769954860369,-4.1455942219627735,0.7911173907997116,-19.68882682623817,0.3882238448529273,-5.455409396489706,0.262752566965853
4066,6007723635729905920,230.99133395267188,-36.33304608713128,-25.70839459432926,17.08502443477839,7.111603530517124,-20.616620184483377,-23.66667913482685,0.018203845,0.012224437,0.01996521,0.021086043,0.016706888,0.1613841,-0.4543256,-0.16598697,-0.2251623,-0.19055554,-0.17960097,0.16475518,-0.0010827803,0.19137982,-0.0024082453,121.10389430377352,-58.30775729780094,41.31227880989223,-3.9710564623618714,-2.124576915919937,392516.133199317,896.0574300000002,438.04797,112.79974,11.7027235,163215.40887481597,1446.9484,12.30664,327500.8395202847,2175.0044,150.5748,10.959865,2.30792,0.94438136,0.7428584999999988,1.346775000000001,5.962561184335407,0.9347773,1.0,38,99.9,15,0.9632792279609894,-5.499312794222143,-19.89836700223269,-4.108032424694441,False,1.514727173002283,,,,2.30792,0.94438136,,140.62899151160428,0.407025970137549,121.14015872574451,0.3581754828163007,-58.3226830500455,0.1754014732660356,41.32338305045743,0.1261261753658299,-5.531568412013381,0.8217893991900546,-19.889759086892752,0.3986494500143248,-4.119378045006569,0.281121450011437,5.568431587986617,0.8217893991900547,-7.649759086892751,0.3986494500143248,3.1306219549934307,0.281121450011437,0.0149364282139041,0.0127264560494902,False,False,True,False,False,True,False,False,False,False,121.11002744719683,0.3738242937267962,-58.30928449952503,0.170084660445493,41.315139046394805,0.12634358874540594,-5.5104183058923875,0.8329391088132713,-19.89510288955502,0.4072870478794427,-4.11163856325431,0.2845779570293694
4094,6007977176247794816,236.9239184326921,-40.30754800512247,-24.352045114063863,11.11038208180509,7.6488769560514145,-17.60378602883073,-26.54072715058446,0.016001785,0.011514555,0.019921426,0.02563219,0.015402574,-0.36419758,-0.045647815,0.012833174,0.009606868,0.096232004,0.16627198,0.43791282,-0.25566524,0.08681511,-0.016831778,116.874169063899,-52.89753131609978,25.194103911201573,-2.577545498377718,-1.7651840479405705,811422.7087026091,1140.1566,711.6765,204.16577,10.914249,359599.71423682827,1761.3125,11.448994,646023.954400714,2255.0159,286.4831,10.222274,2.215778,0.454673,0.6919749999999993,1.2267200000000005,5.332237373419339,1.06292,1.0,38,50.6,15,1.0562291918793552,-4.755576412700454,-18.529075284425517,-5.34456748349488,False,1.6142838336348004,,,,2.215778,0.454673,,130.73798963863467,0.3408635466326341,116.87702881553638,0.2963605100011796,-52.899862742166704,0.1356200689238182,25.193877833699467,0.0691232208884876,-4.745970623867484,0.4067627549688108,-18.53433896063296,0.1899750385659656,-5.342819483553916,0.0893369398154018,6.354029376132516,0.4067627549688108,-6.294338960632959,0.1899750385659657,1.907180516446085,0.0893369398154019,0.0122648876080373,0.0120283906368286,False,False,True,False,False,True,False,False,False,False,116.88008623384978,0.34342006712088535,-52.89949274590906,0.15750762037949007,25.194343535929534,0.08134287923350512,-4.762177511382791,0.40391236457902535,-18.526456125441147,0.19054825493510782,-5.346809068148226,0.0890198502769305
4107,6008308919514287616,235.9577778446813,-39.46147932831838,-24.40080190306648,12.234544480084462,7.795241958615415,-20.541851368960536,-31.042143346778307,0.023589315,0.016586134,0.03030873,0.03211636,0.023763696,-0.3240135,-0.110947564,-0.1454788,0.10742453,0.055896915,0.09502696,0.3228797,-0.19816567,-0.11500438,-0.24779822,114.17185514657405,-51.79161833069124,27.18532317156585,-3.9185453436797415,-4.379973261839394,17363844.051111642,5766.924,3010.937,1398.4253,7.5882520000000016,12010598.196466176,8588.659,7.639631,8194675.416041486,4343.9624,1886.4518,7.464066000000001,3.6837494,0.8639253,0.1241860000000008,0.1755649999999988,2.0473999995875385,1.0267651,1.0,38,88.5,15,1.8417560286360093,-4.261803476480021,-21.703076643966387,-6.065611998763626,False,1.52767518299726,,,,3.6837494,0.8639253,,128.29202755784934,0.4894386888949729,114.163353515035,0.4335150868275715,-51.78872362067242,0.2005179346258893,27.183105072636724,0.1105647173222634,-4.29639085086775,0.7372217833759431,-21.68511694275287,0.3463982251154807,-6.073105116904344,0.1764671817798526,6.8036091491322495,0.7372217833759432,-9.44511694275287,0.3463982251154807,1.176894883095656,0.1764671817798526,0.0178669533010433,0.0172268757073313,False,False,True,False,False,True,False,False,False,False,114.14267289368664,0.4851771780880356,-51.77775297414248,0.2190969226190535,27.17902185193589,0.12163131110017512,-4.269381104265494,0.8013885812759867,-21.693827439772853,0.3675381779561808,-6.065889926151098,0.19514604557783782
4114,6008413510565572096,238.0782762357859,-39.51612378482576,-23.143073705464623,11.156615688661118,7.526147423552016,-18.763686928804297,-29.29436180064759,0.023415785,0.016280849,0.029982848,0.030969204,0.022424387,-0.2527221,-0.19121917,-0.043243174,-0.058655653,0.16800345,-0.022081163,0.4712260999999999,-0.3569413,0.1282546,-0.12277998,119.8695818411571,-51.23303074545888,25.708457141825697,-3.77691963011478,-3.752234503279192,11007868.954139557,3205.4712,3434.0876,2265.2034,8.083109,7399987.2252191715,3266.8093,8.165464,5424376.140214956,1375.1237,3944.646,7.912021000000001,1.1334684,0.3474336,0.1710879999999992,0.253442999999999,2.465972605534476,1.0801736000000002,1.0,18,98.9,15,1.65185439415832,-6.042738769321529,-20.171625380857,-6.165631310885183,False,2.674851993689736,,,,1.1334684,0.3474336,,132.8999563456471,0.51430353253608,119.86959080403804,0.4782021344739972,-51.2352541732322,0.207039224626291,25.709439923485863,0.1086365295307623,-6.019157046221129,0.3117739894519512,-20.18142587998992,0.1575959311910257,-6.160245722048066,0.0730792569127899,5.080842953778869,0.3117739894519512,-7.941425879989919,0.1575959311910257,1.089754277951934,0.0730792569127899,0.018565074182576,0.0171403936072711,False,False,True,False,False,True,False,False,False,False,119.88599446131332,0.5131734091181925,-51.23739196592605,0.21875178453449157,25.712027435066407,0.11177146577965644,-6.041992414848473,0.3232707201392506,-20.175512875054974,0.15659601082605618,-6.165506772167086,0.079955779819255
4127,6008778479707867904,236.963054331494,-38.260147918112345,-23.003761183011388,12.676614629880408,7.786794672331811,-20.2284699624332,-31.332940917709102,0.020764582,0.014318256,0.025658846,0.02955391,0.02007189,-0.21771981,-0.06325748,-0.015326535,0.03917195,0.11623855,0.105192885,0.45148408,-0.23034322,0.10742364,-0.040324796,115.32877599056587,-48.962747847872166,28.182852442166293,-3.991978537327297,-4.62460881131284,11642336.647233462,3602.1794,3232.0256,1971.0659,8.022266,7746673.002582317,3930.1948,8.115753999999999,5916745.029831545,3038.7656,1947.0883,7.817688499999999,2.9395204,0.85949,0.2045775000000009,0.2980654999999999,2.4790596153267987,0.8823609,1.0,18,65.1,15,1.643638641272516,-4.413162528288334,-21.61928771692937,-6.105641930084692,False,2.47200936543859,,,,2.9395204,0.85949,,128.4224814746139,0.4198888046955014,115.31942516054552,0.3835114160784384,-48.95912006373703,0.1642928408675232,28.179774177214924,0.0975323996481395,-4.412994185308975,0.7530902953381947,-21.61664413293401,0.32836740832725,-6.10504969401831,0.1869019609557571,6.687005814691025,0.7530902953381947,-9.376644132934008,0.32836740832725,1.1449503059816908,0.1869019609557571,0.0166025424639737,0.0153427833269271,False,False,True,False,False,True,False,False,False,False,115.35384188269407,0.4052730645712729,-48.97344264000918,0.17624126154902434,28.189330076328417,0.10299556947513655,-4.448289340922786,0.7708765499576277,-21.60992341127467,0.3352384580554681,-6.114901642761351,0.1907346705805123
4135,6009015699344451200,234.6593506111451,-39.282182125742594,-25.09798230003995,12.993620454392248,8.136119894989607,-20.675979823613517,-30.942789001073194,0.01926542,0.014718594,0.024042806,0.027546367,0.021131057,-0.48049495,-0.13083872,0.08062141,-0.10155094,0.06566413,-0.08243667,0.5192465,-0.19808608,0.013480774,-0.41572607,108.4541582143768,-50.79887787919287,27.63549429602776,-3.1534771962109454,-3.67682057357902,635081.1025721205,1243.124,510.8751,145.09586000000004,11.180294,270600.6356091618,1864.9784,11.75772,520469.9579587021,2611.9475,199.26509,10.456906,1.8913332,0.5555968,0.7233879999999999,1.300813999999999,5.732380698927388,1.1911223999999998,1.0,38,82.7,15,0.9998600534478934,-5.621474311309606,-20.04046529687978,-6.364986976080963,False,1.6965603100088955,,,,1.8913332,0.5555968,,122.89706490393606,0.3665835150862167,108.44455592480396,0.3274876961353816,-50.79449247884432,0.1583003070127672,27.63265902502881,0.0907486093561222,-5.613733910143636,0.4736071011205693,-20.042633414039848,0.2323255125387033,-6.362333404785505,0.1218854973272394,5.486266089856364,0.4736071011205693,-7.802633414039846,0.2323255125387033,0.8876665952144951,0.1218854973272395,0.0151940508534833,0.0149073547153793,False,False,True,False,False,True,False,False,False,False,108.46347839027388,0.35750305317061654,-50.805070692230245,0.16613807745000544,27.6388710211406,0.09705514454672769,-5.6353908868996685,0.4948288475564761,-20.03585568380692,0.23857317065445147,-6.369024543957628,0.12966461694663306
4174,6009423961749024384,234.5109455634949,-38.123201813331306,-24.46605587864213,13.983818129511446,7.487618850414258,-18.448313734092647,-28.00163137900003,0.0149054285,0.0116811255,0.019588888,0.02147526,0.0156822239999999,-0.4380468,-0.082442775,0.052014943,-0.13333637,0.06809953,-0.074004054,0.61165065,-0.39562958,0.0003758335,-0.28715062,117.95887579436592,-53.673324866023,32.27223391889513,-2.7502224739718373,-3.5221551992637834,320667.3183421633,479.7597,668.3915400000002,179.31207,11.92223,125188.55819273445,698.1602,12.59463,282327.00289372384,1134.1232,248.93857000000003,11.121015,0.8883955,0.9944915,0.8012150000000009,1.4736150000000006,6.293948644879618,1.4248903,1.0,38,87.8,15,0.909,-6.000326052149233,-19.31449065295884,-6.514349630869424,False,1.388059973457685,,,,0.8883955,0.9944915,,133.554129097641,0.3578202626183177,117.9605633946204,0.3200339613658094,-53.67334994467163,0.1475383296358696,32.27342407297704,0.0917636789721879,-6.010621818810972,0.8971141660700038,-19.310825195606814,0.4098118156219644,-6.51755564753378,0.2462974768368764,5.0893781811890255,0.8971141660700038,-7.070825195606809,0.4098118156219644,0.7324443524662198,0.2462974768368764,0.0123458451881877,0.0115755766650832,False,False,True,False,False,True,False,False,False,False,117.9543517129366,0.3421380325780696,-53.67210466793076,0.15630960743643849,32.27141150528673,0.098135701721676,-5.9876870119901735,0.8659302697815048,-19.31912680203861,0.3981262304511709,-6.51161565783589,0.23784680562254654
4191,6009732271682211328,236.7150857456673,-36.93695016652739,-22.29654099670045,13.823739696283566,6.751031857327192,-15.816640104980786,-23.744622119267422,0.024059728,0.018557062,0.029337639,0.03401924,0.026255827,-0.3641538,-0.2267243,0.2273293,-0.09801053,0.03258003,-0.03700175,0.6057840999999999,-0.15168858,-0.06538154,-0.19454773,133.0808979813867,-54.57076862525973,35.39309110451522,-2.7213536501325,-2.4074911016357228,12488161.351315646,3809.8538,3277.8584,2043.8767,7.9461207,8689095.687488047,4251.2817,7.9911056,5835944.241823683,2389.529,2442.2988,7.8326178,0.47559357,0.9120742,0.1135028999999994,0.1584877999999996,2.092971486891786,0.8698466999999999,1.0,38,64.5,15,1.8217374266236752,-5.556444053902856,-18.437631669870942,-5.544913539426968,False,0.6595150853991111,,,,0.47559357,0.9120742,,148.12817590050142,0.6189936486336918,133.11251600356448,0.5375538078943869,-54.58403896229256,0.2260894828729948,35.400894589700606,0.1516954028236447,-5.551502409237097,0.8308821052836451,-18.44460200580777,0.3529865937953673,-5.544796197844192,0.2230449905842159,5.548497590762903,0.8308821052836451,-6.20460200580777,0.3529865937953673,1.705203802155808,0.2230449905842159,0.0193646576355186,0.019036445410787,False,False,True,False,False,True,False,False,False,False,133.05224636726086,0.5983213040303622,-54.559062721331074,0.2405631440208197,35.38524224612545,0.16040024466885772,-5.576966183681103,0.8195486528059412,-18.424859167428004,0.3475875365106409,-5.54933325321492,0.22007511700299856
4229,6010483822238426240,239.0233452439008,-36.89299051671595,-20.82006687629385,12.664220854580394,7.37387059622925,-18.83459588451318,-26.60026254689261,0.01712752,0.011460177,0.020041296,0.022990495,0.01673491,-0.04863484,-0.357574,0.31577587,0.123746954,0.05386348,0.15675294,0.6468906,-0.2088993,-0.010690421,0.08118095,123.67400204422192,-47.0311326826627,29.73159214587233,-4.307146902026798,-2.6447729695995585,5296915.693099067,1054.1633,5024.7583,3557.5183,8.877309,3170285.331260112,891.1508,9.085796,3112966.993897549,796.7094,3907.2803,8.514959,0.99481684,0.6583734,0.362350000000001,0.5708370000000009,3.215786559599275,1.0291198,1.0,18,97.0,15,1.4575126007393295,-5.326947498230052,-19.767232094170755,-4.57289067264912,False,1.7190219033145298,,,,0.99481684,0.6583734,,135.60750593730737,0.3732032761268689,123.67885706570956,0.3280085537129166,-47.03076007776315,0.1262406200579333,29.7325902442898,0.0833003071674239,-5.307859279361658,0.6167005437310645,-19.77507546211416,0.2428718228004037,-4.568844364619236,0.1490707744947533,5.792140720638343,0.6167005437310645,-7.535075462114161,0.2428718228004037,2.6811556353807653,0.1490707744947532,0.0128094671304011,0.0125164752186057,False,False,True,False,False,True,False,False,False,False,123.68887756679233,0.387151438767012,-47.03516469313083,0.14493286091309637,29.735004431766562,0.09247845780651842,-5.331010715481289,0.584024561853219,-19.768618921625084,0.22903532339307311,-4.573276260324814,0.1414325130649754
